x,t,C
0.18,0.395,0.09558733244540024
0.19,0.395,0.1129412700806666
0.2,0.395,0.13240312615391212
0.21,0.395,0.1540078078568088
0.22,0.395,0.17774252316763028
0.23,0.395,0.20353956067680298
0.24,0.395,0.23127019948932614
0.25,0.395,0.26074022510280526
0.26,0.395,0.2916874939746307
0.27,0.395,0.3237819418173772
0.28,0.395,0.35662833668373806
0.29,0.395,0.3897719642651703
0.3,0.395,0.42270728570454874
0.31,0.395,0.4548894491999552
0.32,0.395,0.4857483649460856
0.33,0.395,0.5147048874778368
0.34,0.395,0.5411884967609117
0.35000000000000003,0.395,0.5646557452001162
0.36,0.395,0.584608649980199
0.37,0.395,0.6006121691173765
0.38,0.395,0.612309909334809
0.39,0.395,0.6194372768987084
0.4,0.395,0.6218313959672799
0.41000000000000003,0.395,0.6194372769043439
0.42,0.395,0.6123099093487927
0.43,0.395,0.6006121691453634
0.44,0.395,0.584608650034832
0.45,0.395,0.5646557453024937
0.46,0.395,0.5411884969535656
0.47000000000000003,0.395,0.5147048878312162
0.48,0.395,0.4857483655951688
0.49,0.395,0.45488945036861705
0.5,0.395,0.42270728780436906
0.51,0.395,0.38977196797715224
0.52,0.395,0.35662834321611314
0.53,0.395,0.3237819531565294
0.54,0.395,0.2916875135370042
0.55,0.395,0.2607402584509226
0.56,0.395,0.23127025593056025
0.5700000000000001,0.395,0.20353965518000622
0.58,0.395,0.17774268016467415
0.59,0.395,0.15400806608575274
0.6,0.395,0.13240354741412086
0.61,0.395,0.1129419508370976
0.62,0.395,0.09558842332963302
0.63,0.395,0.08026833201647873
0.64,0.395,0.06687540421010439
0.65,0.395,0.05527972747117066
0.66,0.395,0.04533529462673672
0.67,0.395,0.03688685123578432
0.68,0.395,0.029775877285964477
0.6900000000000001,0.395,0.023845606015492894
0.7000000000000001,0.395,0.018945046800003112
0.71,0.395,0.014932033306574053
0.72,0.395,0.01167536103784165
0.73,0.395,0.009056109476295461
0.74,0.395,0.006968263702885849
0.75,0.395,0.005318759710958076
0.76,0.395,0.00402707824577181
0.77,0.395,0.003024505708979183
0.78,0.395,0.0022531693808174077
0.79,0.395,0.0016649397463139766
0.8,0.395,0.0012202766790124896
0.81,0.395,0.0008870799759444865
0.8200000000000001,0.395,0.0006395892828159678
0.8300000000000001,0.395,0.00045736452258923337
0.84,0.395,0.000324365983578502
0.85,0.395,0.00022814343081087524
0.86,0.395,0.00015913597819025528
0.87,0.395,0.00011007885754369138
0.88,0.395,7.550940868874322e-05
0.89,0.395,5.1362306083942914e-05
0.9,0.395,3.464293022752215e-05
0.91,0.395,2.3167593692587293e-05
0.92,0.395,1.535977831890374e-05
0.93,0.395,1.0092405524298531e-05
0.9400000000000001,0.395,6.567262117706935e-06
0.9500000000000001,0.395,4.223897354031263e-06
0.96,0.395,2.6714893856572583e-06
0.97,0.395,1.6382794719059028e-06
0.98,0.395,9.341452629916587e-07
0.99,0.395,4.227048952123833e-07
1.0,0.395,0.0
0.0,0.4,0.0
0.01,0.4,0.000806790226468946
0.02,0.4,0.0016725009641120688
0.03,0.4,0.0026581466730276363
0.04,0.4,0.0038288796020012864
0.05,0.4,0.00525592066713494
0.06,0.4,0.007018324460131647
0.07,0.4,0.00920449021962962
0.08,0.4,0.011913351435718842
0.09,0.4,0.015255127389969161
0.1,0.4,0.019351553649736924
0.11,0.4,0.02433545733214728
0.12,0.4,0.030349592336907406
0.13,0.4,0.037544610207234104
0.14,0.4,0.04607610985316719
0.15,0.4,0.05610069265884747
0.16,0.4,0.06777103541986809
0.17,0.4,0.08123000461554497
0.18,0.4,0.09660393492039822
0.19,0.4,0.11399522929965618
0.2,0.4,0.13347453896873768
0.21,0.4,0.1550728246607712
0.22,0.4,0.1787736842668059
0.23,0.4,0.20450636132847821
0.24,0.4,0.23213989288980413
0.25,0.4,0.2614788467319784
0.26,0.4,0.2922610834600912
0.27,0.4,0.32415791532918437
0.28,0.4,0.35677695304127377
0.29,0.4,0.3896678111941434
0.3,0.4,0.4223307067325628
0.31,0.4,0.45422782532531714
0.32,0.4,0.484797168338896
0.33,0.4,0.5134684308534987
0.34,0.4,0.5396803163389765
0.35000000000000003,0.4,0.5628985733705554
0.36,0.4,0.5826339571587463
0.37,0.4,0.598459279657504
0.38,0.4,0.6100247230080424
0.39,0.4,0.6170706526510444
0.4,0.4,0.6194372769015262
0.41000000000000003,0.4,0.6170706526580363
0.42,0.4,0.6100247230248537
0.43,0.4,0.5984592796918123
0.44,0.4,0.5826339572239285
0.45,0.4,0.5628985734941988
0.46,0.4,0.5396803165668549
0.47000000000000003,0.4,0.5134684312743673
0.48,0.4,0.4847971690999166
0.49,0.4,0.4542278266997689
0.5,0.4,0.4223307091728846
0.51,0.4,0.3896678155102411
0.52,0.4,0.35677696056684083
0.53,0.4,0.32415792837655866
0.54,0.4,0.292261105803726
0.55,0.4,0.2614788847337822
0.56,0.4,0.2321399568154644
0.5700000000000001,0.4,0.20450646804761718
0.58,0.4,0.17877386063287948
0.59,0.4,0.1550731137893975
0.6,0.4,0.13347500846142518
0.61,0.4,0.11399598537187694
0.62,0.4,0.09660514142678817
0.63,0.4,0.08123191376986871
0.64,0.4,0.0677740297438247
0.65,0.4,0.056105349418420554
0.66,0.4,0.04608328935347749
0.67,0.4,0.0375555859563506
0.68,0.4,0.03036622862563861
0.6900000000000001,0.4,0.024360462042983796
0.7000000000000001,0.4,0.019388819661033473
0.71,0.4,0.015310203918922382
0.72,0.4,0.011994071391434758
0.73,0.4,0.009321812370363749
0.74,0.4,0.007187434593626769
0.75,0.4,0.005497670974328829
0.76,0.4,0.00417163270996863
0.77,0.4,0.0031401238132946086
0.78,0.4,0.0023447227276465797
0.79,0.4,0.0017367230299149487
0.8,0.4,0.0012760098611292315
0.81,0.4,0.0009299329809142287
0.8200000000000001,0.4,0.00067222224926686
0.8300000000000001,0.4,0.0004819776331972349
0.84,0.4,0.0003427539767000543
0.85,0.4,0.00024175098088437865
0.86,0.4,0.0001691111441772833
0.87,0.4,0.00011732269343949925
0.88,0.4,8.072058181381715e-05
0.89,0.4,5.5076169458132686e-05
0.9,0.4,3.7264949888265105e-05
0.91,0.4,2.5001354273212945e-05
0.92,0.4,1.6629999608442915e-05
0.93,0.4,1.0963520218305336e-05
0.9400000000000001,0.4,7.158151439164897e-06
0.9500000000000001,0.4,4.619375751682096e-06
0.96,0.4,2.9310884129685827e-06
0.97,0.4,1.8028173243244586e-06
0.98,0.4,1.030492183559143e-06
0.99,0.4,4.6707263149582934e-07
1.0,0.4,0.0
0.0,0.405,0.0
0.01,0.405,0.0008362504820560344
0.02,0.405,0.0017324684497482912
0.03,0.405,0.0027506902830566776
0.04,0.405,0.003957033670081288
0.05,0.405,0.005423602031066467
0.06,0.405,0.00723020544338228
0.07,0.405,0.009465837947925245
0.08,0.405,0.01222980880479939
0.09,0.405,0.01563245254272788
0.1,0.405,0.01979529236105822
0.11,0.405,0.024850572993322165
0.12,0.405,0.030940033769690692
0.13,0.405,0.0382128510950373
0.14,0.405,0.04682265143304079
0.15,0.405,0.056923572636517636
0.16,0.405,0.06866534863719623
0.17,0.405,0.08218748517013316
0.18,0.405,0.09761261695760057
0.19,0.405,0.11503923694456794
0.2,0.405,0.1345340269802137
0.21,0.405,0.1561241116177718
0.22,0.405,0.17978959299462471
0.23,0.405,0.20545678857830502
0.24,0.405,0.2329926040302283
0.25,0.405,0.2622004881749477
0.26,0.405,0.2928183810305814
0.27,0.405,0.3245190182506825
0.28,0.405,0.3569128632616639
0.29,0.405,0.3895538298869183
0.3,0.405,0.42194781825973027
0.31,0.405,0.45356393753572943
0.32,0.405,0.4838481280894079
0.33,0.405,0.5122387423389363
0.34,0.405,0.538183502112027
0.35000000000000003,0.405,0.5611571367488615
0.36,0.405,0.5806789265140297
0.37,0.405,0.5963293400833944
0.38,0.405,0.6077649661542742
0.39,0.405,0.6147309999547843
0.4,0.405,0.6170706526545404
0.41000000000000003,0.405,0.6147309999631899
0.42,0.405,0.6077649661749243
0.43,0.405,0.5963293401243911
0.44,0.405,0.5806789265930056
0.45,0.405,0.5611571368953917
0.46,0.405,0.538183502384283
0.47000000000000003,0.405,0.5122387428333858
0.48,0.405,0.4838481289870681
0.49,0.405,0.4535639391364006
0.5,0.405,0.421947821105005
0.51,0.405,0.3895538348698627
0.52,0.405,0.3569128719433999
0.53,0.405,0.3245190331852834
0.54,0.405,0.29281840655517044
0.55,0.405,0.2622005313095952
0.56,0.405,0.2329926763906997
0.5700000000000001,0.405,0.20545690872417194
0.58,0.405,0.17978979091850733
0.59,0.405,0.15612443454715233
0.6,0.405,0.1345345495806372
0.61,0.405,0.11504007494410667
0.62,0.405,0.09761394957087283
0.63,0.405,0.08218958558530642
0.64,0.405,0.06866863159414463
0.65,0.405,0.05692865954865109
0.66,0.405,0.04683046768738558
0.67,0.405,0.038224758989558044
0.68,0.405,0.030958023999667197
0.6900000000000001,0.405,0.024877524143336043
0.7000000000000001,0.405,0.01983533298095309
0.71,0.405,0.015691445526234117
0.72,0.405,0.012316008144643065
0.73,0.405,0.009590752992530763
0.74,0.405,0.007409741672346289
0.75,0.405,0.0056795336517977
0.76,0.405,0.004318897393811719
0.77,0.405,0.0032581777188076047
0.78,0.405,0.0024384234216047788
0.79,0.405,0.0018103662943879056
0.8,0.405,0.0013333280054145889
0.81,0.405,0.0009741160551980458
0.8200000000000001,0.405,0.0007059553070557318
0.8300000000000001,0.405,0.0005074881129834572
0.84,0.405,0.0003618643070408068
0.85,0.405,0.0002559325604386688
0.86,0.405,0.00017953683716193894
0.87,0.405,0.00012491586299555023
0.88,0.405,8.619943144881596e-05
0.89,0.405,5.899276585104113e-05
0.9,0.405,4.0038761865672816e-05
0.91,0.405,2.694747474835401e-05
0.92,0.405,1.7982437245759143e-05
0.93,0.405,1.1894075523803906e-05
0.9400000000000001,0.405,7.791447984993716e-06
0.9500000000000001,0.405,5.04461992606674e-06
0.96,0.405,3.2110965380032776e-06
0.97,0.405,1.980790298263863e-06
0.98,0.405,1.134944977910144e-06
0.99,0.405,5.152460917795715e-07
1.0,0.405,0.0
0.0,0.41000000000000003,0.0
0.01,0.41000000000000003,0.0008662342248741456
0.02,0.41000000000000003,0.001793470382556356
0.03,0.41000000000000003,0.0028447510599147897
0.04,0.41000000000000003,0.004087146157061572
0.05,0.41000000000000003,0.005593619556731783
0.06,0.41000000000000003,0.007444719989495856
0.07,0.41000000000000003,0.009730007124090835
0.08,0.41000000000000003,0.012549145245326562
0.09,0.41000000000000003,0.016012550582928806
0.1,0.41000000000000003,0.020241512768025022
0.11,0.41000000000000003,0.025367663065374454
0.12,0.41000000000000003,0.03153171204417973
0.13,0.41000000000000003,0.03888134260136574
0.14,0.41000000000000003,0.04756821186577746
0.15,0.41000000000000003,0.05774400003511851
0.16,0.41000000000000003,0.06955552890332539
0.17,0.41000000000000003,0.0831389827973984
0.18,0.41000000000000003,0.09861336105735055
0.19,0.41000000000000003,0.11607332196890713
0.2,0.41000000000000003,0.13558167428116985
0.21,0.41000000000000003,0.1571618099874192
0.22,0.41000000000000003,0.1807904500980384
0.23,0.41000000000000003,0.2063910985124265
0.24,0.41000000000000003,0.23382863837662635
0.25,0.41000000000000003,0.26290549253040485
0.26,0.41000000000000003,0.2933597532128151
0.27,0.41000000000000003,0.32486562214612263
0.28,0.41000000000000003,0.35703642406880043
0.29,0.41000000000000003,0.38943034076069705
0.3,0.41000000000000003,0.4215588837113239
0.31,0.41000000000000003,0.4528979731745691
0.32,0.41000000000000003,0.48290133993733286
0.33,0.41000000000000003,0.5110158151007175
0.34,0.41000000000000003,0.5366979395438989
0.35000000000000003,0.41000000000000003,0.5594312143130284
0.36,0.41000000000000003,0.578743238416128
0.37,0.41000000000000003,0.594221946334152
0.38,0.41000000000000003,0.6055301700190894
0.39,0.41000000000000003,0.6124178094044073
0.4,0.41000000000000003,0.6147309999589872
0.41000000000000003,0.41000000000000003,0.6124178094147323
0.42,0.41000000000000003,0.6055301700437905
0.43,0.41000000000000003,0.5942219463839649
0.44,0.41000000000000003,0.5787432385098914
0.45,0.41000000000000003,0.5594312144886443
0.46,0.41000000000000003,0.5366979398643887
0.47000000000000003,0.41000000000000003,0.5110158156856756
0.48,0.41000000000000003,0.4829013409848932
0.49,0.41000000000000003,0.45289797504603657
0.5,0.41000000000000003,0.42155888700313165
0.51,0.41000000000000003,0.38943034652420244
0.52,0.41000000000000003,0.35703643402757307
0.53,0.41000000000000003,0.32486563924928513
0.54,0.41000000000000003,0.2933597822474393
0.55,0.41000000000000003,0.2629055414729351
0.56,0.41000000000000003,0.23382872001688357
0.5700000000000001,0.41000000000000003,0.20639123365460352
0.58,0.41000000000000003,0.18079067163566215
0.59,0.41000000000000003,0.15716217024957227
0.6,0.41000000000000003,0.13558225474562952
0.61,0.41000000000000003,0.11607424957575502
0.62,0.41000000000000003,0.09861483026470655
0.63,0.41000000000000003,0.08314129058250873
0.64,0.41000000000000003,0.06955912256697876
0.65,0.41000000000000003,0.057749549640765105
0.66,0.41000000000000003,0.04757670926910457
0.67,0.41000000000000003,0.03889424584352639
0.68,0.41000000000000003,0.03155114156644705
0.6900000000000001,0.41000000000000003,0.025396678490310146
0.7000000000000001,0.41000000000000003,0.02028448483478508
0.71,0.41000000000000003,0.01607567056279808
0.72,0.41000000000000003,0.01264109925938244
0.73,0.41000000000000003,0.009862874908494676
0.74,0.41000000000000003,0.0076351433221642315
0.75,0.41000000000000003,0.005864319533079004
0.76,0.41000000000000003,0.004468855685302652
0.77,0.41000000000000003,0.003378660407708249
0.78,0.41000000000000003,0.002534272006597755
0.79,0.41000000000000003,0.0018858757135096838
0.8,0.41000000000000003,0.0013922411747929759
0.81,0.41000000000000003,0.0010196416562351603
0.8200000000000001,0.41000000000000003,0.0007408020840907515
0.8300000000000001,0.41000000000000003,0.0005339098070482693
0.84,0.41000000000000003,0.00038171033671106295
0.85,0.41000000000000003,0.00027070057210137286
0.86,0.41000000000000003,0.00019042421171710952
0.87,0.41000000000000003,0.00013286813430537744
0.88,0.41000000000000003,9.195431442329568e-05
0.89,0.41000000000000003,6.311909665724439e-05
0.9,0.41000000000000003,4.297012029969757e-05
0.91,0.41000000000000003,2.901059955571598e-05
0.92,0.41000000000000003,1.9420775136078957e-05
0.93,0.41000000000000003,1.288694261537643e-05
0.9400000000000001,0.41000000000000003,8.469347724935322e-06
0.9500000000000001,0.41000000000000003,5.501272261498497e-06
0.96,0.41000000000000003,3.512705112165301e-06
0.97,0.41000000000000003,2.173020757956711e-06
0.98,0.41000000000000003,1.2480181950217173e-06
0.99,0.41000000000000003,5.67472488955072e-07
1.0,0.41000000000000003,0.0
0.0,0.41500000000000004,0.0
0.01,0.41500000000000004,0.000896735191278178
0.02,0.41500000000000004,0.0018554926423944677
0.03,0.41500000000000004,0.0029403082698089642
0.04,0.41500000000000004,0.0042191853083232865
0.05,0.41500000000000004,0.005765933073278714
0.06,0.41500000000000004,0.007661813340411309
0.07,0.41500000000000004,0.009996932617411209
0.08,0.41500000000000004,0.012871278853509822
0.09,0.41500000000000004,0.016395329006675792
0.1,0.41500000000000004,0.02069010682415163
0.11,0.41500000000000004,0.025886612406102377
0.12,0.41500000000000004,0.032124502833370094
0.13,0.41500000000000004,0.0395499619549786
0.14,0.41500000000000004,0.04831267131824213
0.15,0.41500000000000004,0.05856187038455143
0.16,0.41500000000000004,0.07044149141625845
0.17,0.41500000000000004,0.08408444498033797
0.18,0.41500000000000004,0.09960615238315276
0.19,0.41500000000000004,0.1170975176692602
0.2,0.41500000000000004,0.13661756597816316
0.21,0.41500000000000004,0.15818606218960413
0.22,0.41500000000000004,0.18177645424992284
0.23,0.41500000000000004,0.2073095442373324
0.24,0.41500000000000004,0.2346482955214157
0.25,0.41500000000000004,0.2635941957947207
0.26,0.41500000000000004,0.2938855573382637
0.27,0.41500000000000004,0.3251980886408078
0.28,0.41500000000000004,0.35714798145340987
0.29,0.41500000000000004,0.38929765389006216
0.3,0.41500000000000004,0.4211641569676331
0.31,0.41500000000000004,0.4522301118243284
0.32,0.41500000000000004,0.4819568941376433
0.33,0.41500000000000004,0.5097996397406159
0.34,0.41500000000000004,0.5352235147068729
0.35000000000000003,0.41500000000000004,0.5577205889800134
0.36,0.41500000000000004,0.5768265803235902
0.37,0.41500000000000004,0.5921367042176087
0.38,0.41500000000000004,0.6033198778692797
0.39,0.41500000000000004,0.6101305849890383
0.4,0.41500000000000004,0.6124178094095698
0.41000000000000003,0.41500000000000004,0.6101305850013888
0.42,0.41500000000000004,0.6033198778993486
0.43,0.41500000000000004,0.592136704276841
0.44,0.41500000000000004,0.5768265804363046
0.45,0.41500000000000004,0.5577205891871401
0.46,0.41500000000000004,0.5352235150871599
0.47000000000000003,0.41500000000000004,0.509799640424641
0.48,0.41500000000000004,0.48195689536585606
0.49,0.41500000000000004,0.4522301139940124
0.5,0.41500000000000004,0.42116416078511953
0.51,0.41500000000000004,0.38929766051535236
0.52,0.41500000000000004,0.3571479928867438
0.53,0.41500000000000004,0.32519810813750616
0.54,0.41500000000000004,0.2938855903611101
0.55,0.41500000000000004,0.26359425113216145
0.56,0.41500000000000004,0.2346483875637693
0.5700000000000001,0.41500000000000004,0.20730969582627284
0.58,0.41500000000000004,0.1817767019520879
0.59,0.41500000000000004,0.15818646319064583
0.6,0.41500000000000004,0.13661820991266366
0.61,0.41500000000000004,0.11709854250516803
0.62,0.41500000000000004,0.09960777007913188
0.63,0.41500000000000004,0.08408697641584265
0.64,0.41500000000000004,0.07044542011163692
0.65,0.41500000000000004,0.05856791591804166
0.66,0.41500000000000004,0.04832189774214575
0.67,0.41500000000000004,0.03956392541777581
0.68,0.41500000000000004,0.03214546216691827
0.6900000000000001,0.41500000000000004,0.025917813200616063
0.7000000000000001,0.41500000000000004,0.020736174526554112
0.71,0.41500000000000004,0.01646279204708376
0.72,0.41500000000000004,0.012969272735646378
0.73,0.41500000000000004,0.010138121290773336
0.74,0.41500000000000004,0.00786359722078684
0.75,0.41500000000000004,0.006051999503733442
0.76,0.41500000000000004,0.004621489970393627
0.77,0.41500000000000004,0.0035015638459502036
0.78,0.41500000000000004,0.0026322680606089667
0.79,0.41500000000000004,0.0019632565906953655
0.8,0.41500000000000004,0.001452758684872422
0.81,0.41500000000000004,0.0010665216294418636
0.8200000000000001,0.41500000000000004,0.0007767757316417148
0.8300000000000001,0.41500000000000004,0.0005612562104009072
0.84,0.41500000000000004,0.00040230518957482106
0.85,0.41500000000000004,0.0002860672742140862
0.86,0.41500000000000004,0.00020178435320337515
0.87,0.41500000000000004,0.0001411892630702026
0.88,0.41500000000000004,9.79936154813109e-05
0.89,0.41500000000000004,6.746221736149663e-05
0.9,0.41500000000000004,4.6064848106480184e-05
0.91,0.41500000000000004,3.1195447717888265e-05
0.92,0.41500000000000004,2.0948771085546207e-05
0.93,0.41500000000000004,1.394506143050714e-05
0.9400000000000001,0.41500000000000004,9.194107438437464e-06
0.9500000000000001,0.41500000000000004,5.991026418550311e-06
0.96,0.41500000000000004,3.837146509727604e-06
0.97,0.41500000000000004,2.380361653593509e-06
0.98,0.41500000000000004,1.3702466234558916e-06
0.99,0.41500000000000004,6.240090975108586e-07
1.0,0.41500000000000004,0.0
0.0,0.42,0.0
0.01,0.42,0.0009277463211972339
0.02,0.42,0.0019185217305435712
0.03,0.42,0.003037338975358877
0.04,0.42,0.004353120671543839
0.05,0.42,0.005940499324367298
0.06,0.42,0.007881432845344961
0.07,0.42,0.010266546096960566
0.08,0.42,0.0131961308120435
0.09,0.42,0.016780692838830727
0.1,0.42,0.021140970706389085
0.11,0.42,0.02640730482876086
0.12,0.42,0.032718287180540484
0.13,0.42,0.04021858707580611
0.14,0.42,0.04905591616976501
0.15,0.42,0.05937708136725029
0.16,0.42,0.0713231576824447
0.17,0.42,0.08502382189970561
0.18,0.42,0.10059098132479909
0.19,0.42,0.11811185918065796
0.2,0.42,0.13764178992943216
0.21,0.42,0.159197010114043
0.22,0.42,0.18274780321346826
0.23,0.42,0.20821237488566927
0.24,0.42,0.23545187001602655
0.25,0.42,0.26426692642983973
0.26,0.42,0.2943961422177642
0.27,0.42,0.3255167693958368
0.28,0.42,0.357247871265435
0.29,0.42,0.3891560692105215
0.3,0.42,0.42076388285719524
0.31,0.42,0.4515605255526382
0.32,0.42,0.48101487578247215
0.33,0.42,0.5085902044222581
0.34,0.42,0.5337601143603147
0.35000000000000003,0.42,0.5560250475152315
0.36,0.42,0.574928646598811
0.37,0.42,0.590073229096435
0.38,0.42,0.6011336446033235
0.39,0.42,0.6078688436394247
0.4,0.42,0.6101305849952136
0.41000000000000003,0.42,0.6078688436544593
0.42,0.42,0.6011336446391149
0.43,0.42,0.5900732291678266
0.44,0.42,0.5749286467319905
0.45,0.42,0.5560250477617323
0.46,0.42,0.5337601148058906
0.47000000000000003,0.42,0.508590205226508
0.48,0.42,0.4810148772093267
0.49,0.42,0.4515605280754878
0.5,0.42,0.4207638872546824
0.51,0.42,0.3891560768359317
0.52,0.42,0.3572478843264293
0.53,0.42,0.325516791623927
0.54,0.42,0.2943961796348338
0.55,0.42,0.2642669889624397
0.56,0.42,0.23545197347921715
0.5700000000000001,0.42,0.2082125447579286
0.58,0.42,0.18274807950845934
0.59,0.42,0.15919745593237578
0.6,0.42,0.13764250284790694
0.61,0.42,0.11811298999589777
0.62,0.42,0.10059275946050533
0.63,0.42,0.0850265950953844
0.64,0.42,0.07132744616694216
0.65,0.42,0.05938365892689133
0.66,0.42,0.049065920667908734
0.67,0.42,0.04023367995453201
0.68,0.42,0.03274086930919594
0.6900000000000001,0.42,0.026440818346736193
0.7000000000000001,0.42,0.02119030262384991
0.71,0.42,0.016852723631100245
0.72,0.42,0.013300456668928548
0.73,0.42,0.010416434978216609
0.74,0.42,0.00809506039725339
0.75,0.42,0.006242543595590233
0.76,0.42,0.004776781674841822
0.77,0.42,0.003626879015501297
0.78,0.42,0.0027324102183227846
0.79,0.42,0.0020425133727406944
0.8,0.42,0.0015148891100686145
0.81,0.42,0.0011147672082570683
0.8200000000000001,0.42,0.0008138889199213854
0.8300000000000001,0.42,0.0005895404606082679
0.84,0.42,0.0004236617423074967
0.85,0.42,0.0003020447713890981
0.86,0.42,0.0002136282686421444
0.87,0.42,0.00014988898434234303
0.88,0.42,0.00010432574021584961
0.89,0.42,7.202923179389554e-05
0.9,0.42,4.9328832539692445e-05
0.91,0.42,3.3506809596013196e-05
0.92,0.42,2.2570254574197703e-05
0.93,0.42,1.5071439261991835e-05
0.9400000000000001,0.42,9.968043924528725e-06
0.9500000000000001,0.42,6.515626974082534e-06
0.96,0.42,4.18569403607191e-06
0.97,0.42,2.603696566591748e-06
0.98,0.42,1.502185375552184e-06
0.99,0.42,6.851233117279458e-07
1.0,0.42,0.0
0.0,0.425,0.0
0.01,0.425,0.0009592608652717856
0.02,0.425,0.0019825426482780557
0.03,0.425,0.003135821201043705
0.04,0.425,0.004488919149863087
0.05,0.425,0.006117276758444401
0.06,0.425,0.008103522710663932
0.07,0.425,0.010538781828694232
0.08,0.425,0.013523619467895646
0.09,0.425,0.01716855075921629
0.1,0.425,0.021593998833795792
0.11,0.425,0.026929628943464783
0.12,0.425,0.033312945952283485
0.13,0.425,0.04088710167515275
0.14,0.425,0.0497978342215282
0.15,0.425,0.060189536926104854
0.16,0.425,0.07220045163347795
0.17,0.425,0.08595706950362189
0.18,0.425,0.10156784054018178
0.19,0.425,0.11911638562711563
0.2,0.425,0.13865443464735047
0.21,0.425,0.1601947965714502
0.22,0.425,0.18370469249985613
0.23,0.425,0.2090998366147474
0.24,0.425,0.23623965065775449
0.25,0.425,0.26492400611689537
0.26,0.425,0.2948918479128383
0.27,0.425,0.3258220067415996
0.28,0.425,0.35733641930317916
0.29,0.425,0.3890058770613151
0.3,0.425,0.4203582973815798
0.31,0.425,0.4508893793198337
0.32,0.425,0.4800753649874482
0.33,0.425,0.5073874950713935
0.34,0.425,0.5323076259687448
0.35000000000000003,0.425,0.5543443804795629
0.36,0.425,0.5730491383058333
0.37,0.425,0.5880311456010673
0.38,0.425,0.5989710363679299
0.39,0.425,0.6056321147992685
0.4,0.425,0.6078688436469419
0.41000000000000003,0.425,0.6056321148171642
0.42,0.425,0.5989710364111429
0.43,0.425,0.5880311456855527
0.44,0.425,0.5730491384647795
0.45,0.425,0.5543443807689405
0.46,0.425,0.5323076264941202
0.47000000000000003,0.425,0.5073874960076086
0.48,0.425,0.48007536665099787
0.49,0.425,0.45088938223200453
0.5,0.425,0.4203583024557097
0.51,0.425,0.38900588579055584
0.52,0.425,0.35733643422992933
0.53,0.425,0.32582203198063153
0.54,0.425,0.29489189029318336
0.55,0.425,0.26492407655702543
0.56,0.425,0.23623976686018416
0.5700000000000001,0.425,0.20910002649383824
0.58,0.425,0.1837050003451522
0.59,0.425,0.16019529117818315
0.6,0.425,0.13865522296413677
0.61,0.425,0.11911763115420614
0.62,0.425,0.10156979254564108
0.63,0.425,0.08596010281372374
0.64,0.425,0.07220512701113788
0.65,0.425,0.06019668341742545
0.66,0.425,0.049808669440711675
0.67,0.425,0.04090339498855233
0.68,0.425,0.0333372491506341
0.6900000000000001,0.425,0.026965585966522924
0.7000000000000001,0.425,0.02164677098891822
0.71,0.425,0.01724537964638923
0.72,0.425,0.013634579304658428
0.73,0.425,0.010697758533090969
0.74,0.425,0.00832948928690342
0.75,0.425,0.006435921036047606
0.76,0.425,0.004934711305545765
0.77,0.425,0.0037545959465823033
0.78,0.425,0.0028346961941209956
0.79,0.425,0.0021236496641956993
0.8,0.425,0.0015786402904988813
0.81,0.425,0.001164389014995
0.8200000000000001,0.425,0.0008521538344326682
0.8300000000000001,0.425,0.000618775331114441
0.84,0.425,0.00044579261599868303
0.85,0.425,0.00031864500547482057
0.86,0.425,0.00022596687786572057
0.87,0.425,0.00015897700442899702
0.88,0.425,0.00011095910806811928
0.89,0.425,7.682728637777103e-05
0.9,0.425,5.276802069495437e-05
0.91,0.425,3.594954355694508e-05
0.92,0.425,2.4289124429002516e-05
0.93,0.425,1.6269149249363214e-05
0.9400000000000001,0.425,1.0793533118037183e-05
0.9500000000000001,0.425,7.076868980300317e-06
0.96,0.425,4.559661770337141e-06
0.97,0.425,2.843939705812047e-06
0.98,0.425,1.644409939159847e-06
0.99,0.425,7.51092687776092e-07
1.0,0.425,0.0
0.0,0.43,0.0
0.01,0.43,0.0009912713241390279
0.02,0.43,0.0020475410331577456
0.03,0.43,0.0032357308990705715
0.04,0.43,0.004626548979744053
0.05,0.43,0.00629622093026351
0.06,0.43,0.008328029293569315
0.07,0.43,0.01081357108927979
0.08,0.43,0.013853666293955262
0.09,0.43,0.01755880915084572
0.1,0.43,0.022049089851340537
0.11,0.43,0.02745347239303964
0.12,0.43,0.03390836530930877
0.13,0.43,0.04155539008690584
0.14,0.43,0.0505383193006288
0.15,0.43,0.060999142927503074
0.16,0.43,0.07307330321486337
0.17,0.43,0.08688414608682987
0.18,0.43,0.10253672756536876
0.19,0.43,0.12011113759376613
0.2,0.43,0.1396555910992829
0.21,0.43,0.1611795635736033
0.22,0.43,0.1846473165930988
0.23,0.43,0.20997217157880532
0.24,0.43,0.2370119213658214
0.25,0.43,0.2655657492852964
0.26,0.43,0.29537300642924746
0.27,0.43,0.3261141336080087
0.28,0.43,0.35741394190145737
0.29,0.43,0.3888473583423795
0.3,0.43,0.4199476281905744
0.31,0.43,0.450216831184514
0.32,0.43,0.47913843719561355
0.33,0.43,0.5061914954780965
0.34,0.43,0.5308659377754782
0.35000000000000003,0.43,0.552678382137289
0.36,0.43,0.571187763040315
0.37,0.43,0.5860100873368816
0.38,0.43,0.5968316302001679
0.39,0.43,0.6034199400074359
0.4,0.43,0.6056321148082163
0.41000000000000003,0.43,0.6034199400290424
